Date,NZ TOTAL(MW),NZ TOTAL(MVAR)
6/12/2020 1:40,3482.85,-122.32
6/12/2020 1:45,3463.08,-126.74
6/12/2020 1:50,3448.48,-127.26
6/12/2020 1:55,3454.39,-127.93
6/12/2020 2:00,3433.38,-126.28
6/12/2020 2:05,3417.62,-138.35
6/12/2020 2:10,3424.93,-125.95
6/12/2020 2:15,3415.92,-127.06
6/12/2020 2:20,3407.45,-131.49
6/12/2020 2:25,3400.14,-140.08
6/12/2020 2:30,3390.5,-133.07
6/12/2020 2:35,3391.42,-133.36
6/12/2020 2:40,3379.92,-144.8
6/12/2020 2:45,3384.08,-138
6/12/2020 2:50,3367.21,-147.95
6/12/2020 2:55,3361.4,-145.5
6/12/2020 3:00,3352.32,-146.31
6/12/2020 3:05,3359.15,-142.99
6/12/2020 3:10,3343.58,-149.34
6/12/2020 3:15,3334.23,-145.1
6/12/2020 3:20,3337.19,-147.76
6/12/2020 3:25,3331.74,-147.29
6/12/2020 3:30,3332.26,-142.03
6/12/2020 3:35,3321.8,-148.91
6/12/2020 3:40,3315.85,-147.64
6/12/2020 3:45,3309.72,-149.02
6/12/2020 3:50,3304.12,-149.62
6/12/2020 3:55,3299.88,-148.85
6/12/2020 4:00,3308.37,-147.97
6/12/2020 4:05,3314.7,-148.04
6/12/2020 4:10,3332.75,-153.79
6/12/2020 4:15,3318.86,-153.3
6/12/2020 4:20,3317.61,-155.18
6/12/2020 4:25,3329.95,-157.73
6/12/2020 4:30,3328.76,-148.48
6/12/2020 4:35,3337.99,-147.29
6/12/2020 4:40,3339.35,-142.59
6/12/2020 4:45,3351.15,-141.54
6/12/2020 4:50,3360.86,-135.01
6/12/2020 4:55,3369.15,-135.36
6/12/2020 5:00,3350.12,-114.74
6/12/2020 5:05,3403.09,-116.03
6/12/2020 5:10,3428.72,-100.29
6/12/2020 5:15,3449.65,-96.25
6/12/2020 5:20,3464.67,-83.42
6/12/2020 5:25,3484.95,-76.84
6/12/2020 5:30,3491.61,-68.86
6/12/2020 5:35,3334.96,-100.66
6/12/2020 5:40,3518.84,-60.63
6/12/2020 5:45,3520.38,-54.63
6/12/2020 5:50,3529.84,-52.38
6/12/2020 5:55,3553.53,-46.62
6/12/2020 6:00,3567.87,-40.06
6/12/2020 6:05,3597.68,-36.02
6/12/2020 6:10,3615.47,-38.91
6/12/2020 6:15,3636.92,-26.1
6/12/2020 6:20,3654.03,-22.79
6/12/2020 6:25,3680.05,-12.27
6/12/2020 6:30,3699.8,-14.31
6/12/2020 6:35,3722.16,-2.74
6/12/2020 6:40,3738.89,-1.92
6/12/2020 6:45,3768.81,7.07
6/12/2020 6:50,3786,12.67
6/12/2020 6:55,3824.65,13.62
6/12/2020 7:00,3840.34,24.04
6/12/2020 7:05,3882.03,32.74
6/12/2020 7:10,3919.43,37.1
6/12/2020 7:15,3957.04,35.39
6/12/2020 7:20,3979.6,55.09
6/12/2020 7:25,4023.47,55.33
6/12/2020 7:30,4039.92,57.57
6/12/2020 7:35,4033.97,71.67
6/12/2020 7:40,4064.89,73.2
6/12/2020 7:45,4097.72,74.66
6/12/2020 7:50,4136.94,68.14
6/12/2020 7:55,4147.76,72.34
6/12/2020 8:00,4175.29,67.68
6/12/2020 8:05,4246.69,73.21
6/12/2020 8:10,4267.93,77.07
6/12/2020 8:15,4286.33,85.12
6/12/2020 8:20,4310.62,84.09
6/12/2020 8:25,4333.03,84.93
6/12/2020 8:30,4354.01,82.45
6/12/2020 8:35,4380.56,92.86
6/12/2020 8:40,4395.11,91.23
6/12/2020 8:45,4408.05,94.68
6/12/2020 8:50,4433.45,100.9
6/12/2020 8:55,4456.62,99.04
6/12/2020 9:00,4475.88,98.53
6/12/2020 9:05,4490.45,109.02
6/12/2020 9:10,4518.64,105.62
6/12/2020 9:15,4525.09,108.37
6/12/2020 9:20,4541.21,116.5
6/12/2020 9:25,4537.31,114.14
6/12/2020 9:30,4540.16,110.82
6/12/2020 9:35,4543.74,111.28
6/12/2020 9:40,4547.35,113.65
6/12/2020 9:45,4548.71,118.21
6/12/2020 9:50,4548.42,119.67
6/12/2020 9:55,4559.51,121.01
6/12/2020 10:00,4552.32,120.86
6/12/2020 10:05,4561.03,122.09
6/12/2020 10:10,4556.96,124.58
6/12/2020 10:15,4537.27,118.46
6/12/2020 10:20,4539.45,118.47
6/12/2020 10:25,4527.8,120.44
6/12/2020 10:30,4517.39,122.47
6/12/2020 10:35,4520.42,126.2
6/12/2020 10:40,4511.18,126
6/12/2020 10:45,4499.23,122.43
6/12/2020 10:50,4486.34,123.23
6/12/2020 10:55,4483.92,129.74
6/12/2020 11:00,4477.59,127.94
6/12/2020 11:05,4482.08,133.25
6/12/2020 11:10,4475.51,127.89
6/12/2020 11:15,4463.22,131.48
6/12/2020 11:20,4459,127.45
6/12/2020 11:25,4452.08,132.77
6/12/2020 11:30,4439.04,126.28
6/12/2020 11:35,4434.61,121.85
6/12/2020 11:40,4428.8,128.54
6/12/2020 11:45,4419.4,121.86
6/12/2020 11:50,4419.53,130.45
6/12/2020 11:55,4405.65,128.89
6/12/2020 12:00,4405.44,122.08
6/12/2020 12:05,4404.23,124.13
6/12/2020 12:10,4407.67,127.6
6/12/2020 12:15,4396.75,114.95
6/12/2020 12:20,4412.35,125.42
6/12/2020 12:25,4396.66,110.91
6/12/2020 12:30,4396.95,110.77
6/12/2020 12:35,4393.57,106.24
6/12/2020 12:40,4378.98,111.34
6/12/2020 12:45,4364.4,105.32
6/12/2020 12:50,4368.84,120.26
6/12/2020 12:55,4365.19,106.17
6/12/2020 13:00,4347.63,116.67
6/12/2020 13:05,4347.91,105.84
6/12/2020 13:10,4343.27,109.99
6/12/2020 13:15,4325.86,107.73
6/12/2020 13:20,4319.56,100.2
6/12/2020 13:25,4323.74,122.25
6/12/2020 13:30,4307.57,109.74
6/12/2020 13:35,4294.57,107.74
6/12/2020 13:40,4289.99,98.95
6/12/2020 13:45,4289.07,104.72
6/12/2020 13:50,4286.54,117.38
6/12/2020 13:55,4277.86,114.41
6/12/2020 14:00,4276.75,114.05
6/12/2020 14:05,4289.45,116.7
6/12/2020 14:10,4298.89,123.89
6/12/2020 14:15,4297.81,127.58
6/12/2020 14:20,4299.63,132.62
6/12/2020 14:25,4300.03,136.8
6/12/2020 14:30,4288.91,133.48
6/12/2020 14:35,4301.02,149.28
6/12/2020 14:40,4302.19,154.17
6/12/2020 14:45,4308.31,151.21
6/12/2020 14:50,4325.1,163.33
6/12/2020 14:55,4321.26,154.55
6/12/2020 15:00,4348.13,169.25
6/12/2020 15:05,4367.87,163.16
6/12/2020 15:10,4383.68,181.41
6/12/2020 15:15,4403.17,193.73
6/12/2020 15:20,4401,180.76
6/12/2020 15:25,4401.5,191.19
6/12/2020 15:30,4419.97,197.56
6/12/2020 15:35,4427.99,192.04
6/12/2020 15:40,4445.58,201.81
6/12/2020 15:45,4463.52,205.54
6/12/2020 15:50,4472.77,206.19
6/12/2020 15:55,4480.04,211.38
6/12/2020 16:00,4500.53,215.38
