Trading Period Start Date & Time,AK,BP,CH,HM,IN,NL,NR,PN,WC,WN,NZ
26/04/2019 23:30,699,349.8,469.8,270.4,880.5,246.9,212.7,225.7,143.9,211.7,"3,710.40"
26/04/2019 23:00,735.7,358.8,476.8,283.2,898.8,263.7,223.5,233.2,151.2,228.9,"3,853.80"
26/04/2019 22:30,777.3,364.8,475.8,298.8,892.2,279.2,228,238.4,149.6,239.2,"3,943.20"
26/04/2019 22:00,827.7,378.9,486.3,318,910.4,298.6,240.6,241.9,158.5,255.8,"4,116.90"
26/04/2019 21:30,861.4,391.8,496.7,335.3,931.1,317.8,251.3,252,167.2,272.3,"4,276.90"
26/04/2019 21:00,896.1,403.3,514.1,349.6,946.3,333.5,262.3,262.2,173.5,286.8,"4,427.60"
26/04/2019 20:30,939.5,413.4,531,366.4,957.3,350.5,270.2,275.4,178.8,298.9,"4,581.50"
26/04/2019 20:00,976.4,421.6,548.7,379.7,966.1,366,280.4,281.6,183.8,311.1,"4,715.40"
26/04/2019 19:30,991.7,434.1,565.4,399.5,977.1,383.3,290.3,293.3,188.9,323.7,"4,847.20"
26/04/2019 19:00,"1,061.10",445.1,579.1,415.4,988.9,401.9,299.5,302.9,193.9,336.3,"5,024.20"
26/04/2019 18:30,"1,104.40",453.9,588.2,429.3,"1,001.10",419,304.4,314.7,201.9,349,"5,166.10"
26/04/2019 18:00,"1,117.00",457.7,591.4,435.6,"1,005.60",419.9,310.7,321.4,202.7,353.7,"5,215.70"
26/04/2019 17:30,"1,087.50",449.7,566.5,423.3,987.1,396.6,306.9,312.6,194.5,341.8,"5,066.50"
26/04/2019 17:00,"1,041.30",433.1,529.8,402.5,970.7,370.7,288.8,297.8,183.1,322.6,"4,840.40"
26/04/2019 16:30,"1,016.40",422.9,510,397.2,960.6,357.4,276.4,293.6,179.3,310.5,"4,724.20"
26/04/2019 16:00,995.1,418.9,500.1,394.4,951.4,347.1,272.4,292.2,177.1,304.8,"4,653.30"
26/04/2019 15:30,991,415.5,499.8,390.8,943.2,344.3,269.5,286.8,176.7,303.3,"4,620.90"
26/04/2019 15:00,995.9,411.1,500.4,386.3,941.2,345.5,268.5,283.1,176.9,303.2,"4,612.20"
26/04/2019 14:30,"1,001.40",409.7,501,382.3,945,344.2,267.2,280.3,179.1,304.5,"4,614.50"
26/04/2019 14:00,"1,018.60",412,507.4,382.5,945.7,348,262.8,280.2,182.7,307.5,"4,647.40"
26/04/2019 13:30,"1,028.40",420.3,512.3,384.6,944.1,349.5,254.3,286.1,184.8,312.1,"4,676.50"
26/04/2019 13:00,"1,049.80",422.4,520,390.8,951.5,354,251.3,291.7,186.1,316.4,"4,733.90"
26/04/2019 12:30,"1,056.40",421.9,519,396.7,957.9,357.6,251.7,292.8,183.5,316.5,"4,754.10"
26/04/2019 12:00,"1,060.90",420.3,522.4,403.9,964,362.5,255.5,295.8,185.4,319.4,"4,790.10"
26/04/2019 11:30,"1,065.20",421.1,533.9,406.5,967.8,364,257.9,299,191.8,321.5,"4,828.80"
26/04/2019 11:00,"1,065.80",420.2,542,410.3,965.6,367.8,256.2,301.6,196.1,324.2,"4,849.80"
26/04/2019 10:30,"1,072.80",423.4,554.9,413.2,973.9,372.5,260.4,305.2,201.6,326.3,"4,904.20"
26/04/2019 10:00,"1,066.10",425.8,569.1,419.8,978.8,378.9,264.8,308.3,204.2,331.3,"4,947.20"
26/04/2019 9:30,"1,067.80",426.3,581.4,424.1,975.8,385.6,271.2,313.1,202.3,334.6,"4,982.10"
26/04/2019 9:00,"1,074.20",436.2,600.7,427.2,993.4,389.8,274.6,315.3,207.6,337.9,"5,056.80"
26/04/2019 8:30,"1,064.70",436.7,609.2,429.2,"1,002.20",389.4,275.6,316.4,212.7,337.4,"5,073.40"
26/04/2019 8:00,"1,039.20",429.2,604,425.2,"1,005.00",382.9,291.9,314.5,209.1,332.2,"5,033.10"
26/04/2019 7:30,980.2,417.8,582.7,413.9,982.6,364.3,286.2,306.5,201.9,318.6,"4,854.80"
26/04/2019 7:00,937.2,401.3,549.5,394.8,958.3,334.5,271.7,294.8,188.8,293.8,"4,624.60"
26/04/2019 6:30,858.6,388.6,513.8,364,923.1,296.6,252.9,274.7,172,262.1,"4,306.20"
26/04/2019 6:00,787,361.9,470.2,329.2,892.9,265.7,230.6,255.3,154.6,232,"3,979.30"
26/04/2019 5:30,711.4,342.4,417.6,289.5,868,234.9,211.7,233.4,138.1,201.6,"3,648.50"
26/04/2019 5:00,661.7,328.8,389.8,264.6,850.8,217.9,203.8,215.6,128,186.8,"3,447.80"
26/04/2019 4:30,624.6,318.8,361.2,244.5,834,205.5,193.6,201.3,119.5,175.6,"3,278.70"
26/04/2019 4:00,607.4,313.9,351.1,234.5,824.1,201.3,189.9,197.5,115.4,171.2,"3,206.30"
26/04/2019 3:30,602.8,312,344.1,229.1,823.4,199.2,188.8,194.8,114.1,168.5,"3,176.80"
26/04/2019 3:00,597.6,309.2,347.8,231.2,820.5,199.4,188.7,199,113.2,168,"3,174.70"
26/04/2019 2:30,600.6,308.1,352.6,229.4,820.8,200.3,189.6,196.2,112.6,168,"3,178.30"
26/04/2019 2:00,599,308.5,363.1,229.8,819.8,202.1,191.7,200.2,115.2,171.1,"3,200.60"
26/04/2019 1:30,606.6,308.1,377.2,232.4,827,205.3,192.5,201.7,118.9,173.4,"3,243.10"
26/04/2019 1:00,617.6,310.9,400.3,236.2,834.7,209.7,195.5,203.4,121.2,178.4,"3,307.60"
26/04/2019 0:30,624.8,315.8,419.9,240.9,844.8,216.8,200.9,208.6,124.1,184.8,"3,381.50"
26/04/2019 0:00,645.8,328.7,429.9,248.4,859.4,225.9,205.7,212.3,130.3,194.7,"3,481.10"
27/04/2019 23:30,675.6,349.9,439.4,260.3,886,235.2,204.6,209.9,129.1,212.4,"3,602.40"
27/04/2019 23:00,702.4,357.1,438.1,272,898.6,249.9,210.9,217.7,135,229.6,"3,711.30"
27/04/2019 22:30,732.7,361.9,430.4,283.5,895.5,263.8,214.6,222.7,132.6,240,"3,777.70"
27/04/2019 22:00,767.3,373.8,435,300.2,912.1,280.6,221.7,231.7,140,256.9,"3,919.30"
27/04/2019 21:30,803.4,383.4,438.2,314.7,931.4,298.3,226.8,243.3,148.6,270.3,"4,058.50"
27/04/2019 21:00,826.6,396,451,327.9,945,311.4,236.9,250,154.4,280.5,"4,179.80"
27/04/2019 20:30,853.6,407,463.6,342.3,954.4,326,245.5,258.6,160.3,290.2,"4,301.50"
27/04/2019 20:00,878.5,416.4,476.2,354.4,959.9,340,252.4,267.8,167,300.9,"4,413.50"
27/04/2019 19:30,892.1,426.6,494.4,369,972,358.3,261,274.6,172.9,314.6,"4,535.50"
27/04/2019 19:00,943.9,438.5,513.1,388.2,982.9,376.4,271.6,285.9,178.9,331,"4,710.30"
27/04/2019 18:30,977.9,447.5,527.8,408,991.8,394.2,280.2,297.6,188.3,345.8,"4,859.00"
27/04/2019 18:00,987.5,453.6,537.2,415.4,998.5,399.8,286,304.9,194.8,355.8,"4,933.50"
27/04/2019 17:30,959.1,447.1,522.6,404.6,981.7,382.4,281.8,299.7,196.7,352.7,"4,828.40"
27/04/2019 17:00,906.5,427.1,490.3,379.6,968.4,354.6,265.4,285.5,187.1,327.8,"4,592.50"
27/04/2019 16:30,875.7,409.3,466.9,366.5,952.7,334.7,258.3,274.9,175.9,303.2,"4,418.10"
27/04/2019 16:00,868.1,400.3,446.7,355.3,941.7,322,248.8,267.7,170.5,290.2,"4,311.50"
27/04/2019 15:30,867.4,391.3,439,350,936.1,313.5,245.8,259.8,167.4,284.6,"4,254.80"
27/04/2019 15:00,862.8,386.6,442.2,341.3,931.6,308.1,245.8,255.1,165.9,282.7,"4,222.00"
27/04/2019 14:30,868.6,391.3,445.9,333.9,926.5,307.5,246.2,249.4,166.4,283.5,"4,219.00"
27/04/2019 14:00,881.9,390.1,441.9,334,928,310.2,249.3,248.9,165.3,286.2,"4,236.00"
27/04/2019 13:30,894.1,392.2,446.7,338.1,936.1,312.9,250.6,250.8,167,290.1,"4,278.60"
27/04/2019 13:00,906.9,395.9,457.7,344.7,947.6,315.9,252.2,254.9,170.2,294.4,"4,340.40"
27/04/2019 12:30,914,390.2,458.3,351.8,950.3,321.9,255.5,259.2,171.3,295.6,"4,368.20"
27/04/2019 12:00,919.7,389.4,463.5,358.7,956.3,327.7,258.9,263.6,171.9,299.8,"4,409.50"
27/04/2019 11:30,932.5,400.5,471.1,365,956.3,331.8,258.2,267,176.1,302.1,"4,460.40"
27/04/2019 11:00,942,407.3,476.5,371.4,947.5,336.1,253.3,268.2,179.2,304,"4,485.50"
27/04/2019 10:30,944.9,409.6,484,378.2,959.5,341.3,255.9,271.9,184,303.8,"4,533.10"
27/04/2019 10:00,947.8,412,488.1,386.2,940,349.2,261,275.4,186.2,303.1,"4,549.00"
27/04/2019 9:30,932.4,413.4,493.7,390.6,961.6,352.7,264.2,276.2,185.5,301.5,"4,571.90"
27/04/2019 9:00,911,410.8,495.9,392.3,960.5,352,261.7,274.4,185.6,294.3,"4,538.40"
27/04/2019 8:30,864.6,400.6,485.7,385.4,946,341.9,254.3,273.1,181.9,277.4,"4,411.00"
27/04/2019 8:00,820.7,392.5,467,375.5,929.7,326.6,245.9,268.5,175.2,257.4,"4,259.00"
27/04/2019 7:30,756.9,383.8,439.7,360,907.4,304.1,235.4,269.1,165.4,235.2,"4,057.30"
27/04/2019 7:00,709.6,367.4,416.4,339.1,891,277.1,222.4,260.5,156.9,215.5,"3,855.90"
27/04/2019 6:30,664.3,358,402.6,318.8,880.6,253.2,214.2,251.3,147.5,198.9,"3,689.40"
27/04/2019 6:00,636.3,344,386.8,295.8,868.2,235.4,209.9,237.5,137.5,187.4,"3,538.80"
27/04/2019 5:30,613.7,330.9,364.1,267.3,853.6,218.8,197.3,218.9,128.8,175.5,"3,368.90"
27/04/2019 5:00,592.7,320.1,350.2,249.5,841.4,208.6,191.3,206.8,123.3,170.3,"3,254.20"
27/04/2019 4:30,577.1,320.1,336.5,235.1,827.4,202.2,186.2,198.5,117.2,166.4,"3,166.60"
27/04/2019 4:00,578.6,320.6,334.5,231.3,817.1,200.7,183.2,194.3,115.2,165.6,"3,141.20"
27/04/2019 3:30,580.5,319.2,334.4,231.2,813.4,201.1,182.5,195.3,114.1,165.1,"3,136.70"
27/04/2019 3:00,582.4,318.5,341.4,232.5,816.2,201.7,182.6,197.3,114.6,165.9,"3,153.20"
27/04/2019 2:30,590.8,322.4,350,234.1,820.2,203.9,183.2,197.6,116.7,167.2,"3,186.10"
27/04/2019 2:00,595.3,324.5,364,236.9,824.1,207.2,185.4,199.6,119.3,170.5,"3,226.70"
27/04/2019 1:30,602.5,326.2,380.5,240.7,836.5,209.5,188.7,201.6,120.7,174.6,"3,281.50"
27/04/2019 1:00,616.9,329,403.9,245.2,844.8,214.7,193,208.5,124.7,181.4,"3,362.30"
27/04/2019 0:30,647.1,334.2,429.1,251.9,854.8,221.1,200.5,213.1,130.3,188.6,"3,470.60"
27/04/2019 0:00,669.2,341.8,443.6,260.2,866.7,232.3,208.3,218.1,137.5,199,"3,576.70"
28/04/2019 23:30,689.1,363.5,445.6,252.5,870.2,227.3,194.3,215.2,122.6,207.3,"3,587.60"
28/04/2019 23:00,725.2,373.1,450.4,264.5,885,242.9,202.3,223.6,129.5,225.1,"3,721.60"
28/04/2019 22:30,767.4,380,447.6,278.4,883.7,260.5,205.3,230.4,129.7,239.1,"3,822.00"
28/04/2019 22:00,818.4,395.6,463.9,297.1,910.6,287.3,217.7,242.2,140.8,261.7,"4,035.20"
28/04/2019 21:30,868.7,411.1,482.3,315.6,936.5,313.1,232.2,255.8,151,285,"4,251.40"
28/04/2019 21:00,909.1,433.3,508.1,333.3,959.5,334.9,245.6,260,160.2,303.8,"4,447.80"
28/04/2019 20:30,947.9,451.5,528.7,352.8,972.4,354.9,255.9,269.1,168.9,317.5,"4,619.50"
28/04/2019 20:00,976.3,462.7,548.6,368.6,987.6,370.9,265,279.9,175.2,331.7,"4,766.40"
28/04/2019 19:30,978,474.6,566.4,383.8,996.7,389.7,276.2,290,179.9,345,"4,880.40"
28/04/2019 19:00,"1,035.90",488,586.3,401.6,"1,010.70",407.7,290.9,299.7,184.7,357.8,"5,063.20"
28/04/2019 18:30,"1,067.30",474.3,599.9,421.5,"1,025.80",425.8,300.2,312,194.4,369.6,"5,190.90"
28/04/2019 18:00,"1,063.90",476.7,610.3,431.3,"1,034.80",431.5,305.3,319.3,198,375.7,"5,246.90"
28/04/2019 17:30,"1,010.50",472.5,596.6,421.7,"1,025.40",408.5,303.7,316.5,192.5,363.1,"5,111.10"
28/04/2019 17:00,940.5,456.1,547.7,392.3,"1,004.20",369.9,283.5,299.9,179.6,327.5,"4,801.20"
28/04/2019 16:30,907.3,437.4,517.7,374.6,981,349.8,265.2,281.7,165.6,298.3,"4,578.70"
28/04/2019 16:00,887,420.5,495.6,361.6,965.9,336.8,255.6,267.2,156.6,276.8,"4,423.60"
28/04/2019 15:30,874.2,412.6,482.1,352.4,960.6,328.8,249.6,255.2,149.7,262.9,"4,328.10"
28/04/2019 15:00,870.7,409.5,474.6,342.3,964.2,324.4,246.2,247.8,148.2,259.8,"4,287.70"
28/04/2019 14:30,874.2,407.7,466.4,334.4,955.7,323.4,245.6,243.1,148.7,259.9,"4,259.20"
28/04/2019 14:00,883.5,408.3,460,335.5,954.6,324,244.8,241.9,150.8,263.3,"4,266.90"
28/04/2019 13:30,901.1,411.8,457.5,340.1,953.2,328.9,240.2,244.1,153.1,268.2,"4,298.10"
28/04/2019 13:00,908.5,418.5,458.8,346,954.9,332.7,239.1,247.3,156.1,275.7,"4,337.70"
28/04/2019 12:30,917,416.6,457.4,351.7,956,335.8,249.1,252.3,157.1,277.7,"4,370.60"
28/04/2019 12:00,924,415.5,461.8,355.2,969,340,251.4,257.3,159.4,282.8,"4,416.40"
28/04/2019 11:30,918.8,427.3,464.8,355.8,975.3,339.6,250.8,259.8,161.6,284.6,"4,438.50"
28/04/2019 11:00,916.9,442.8,468,359.4,976.6,340.7,249.7,260.7,165.8,287.5,"4,467.90"
28/04/2019 10:30,915.3,445.7,474.1,362.7,976,343,248.4,262.7,168.3,289.9,"4,486.30"
28/04/2019 10:00,909.1,449.7,481.8,369,985.6,347,251.5,265,173,291.5,"4,523.20"
28/04/2019 9:30,897.6,453.7,485,366.7,982.6,347.2,251.3,263.3,172.8,288.4,"4,508.70"
28/04/2019 9:00,868.9,449.1,482.2,360.2,977.3,340.8,246.1,258.9,173,278.5,"4,434.90"
28/04/2019 8:30,832.6,439.9,474.6,351.2,965,325.1,238.6,251.2,171.4,261,"4,310.60"
28/04/2019 8:00,782.7,428,454.3,337.9,940.9,305.2,227.3,248.3,165.1,239.8,"4,129.60"
28/04/2019 7:30,700.8,411.4,428.8,321.7,919.5,280.2,215.2,245.5,153.5,217.5,"3,894.10"
28/04/2019 7:00,674,401.1,402.8,306.6,902.5,254.9,204,239.5,143.2,199.2,"3,727.90"
28/04/2019 6:30,646.5,387.8,386.5,290.3,890.8,235.3,196.1,231.9,134.2,187.5,"3,586.80"
28/04/2019 6:00,623.5,374.7,373,277.8,875.5,220.3,194.1,218.9,125,178.4,"3,461.30"
28/04/2019 5:30,597.4,363,354.2,254.9,865,206.2,188.3,204.1,117.8,168.7,"3,319.70"
28/04/2019 5:00,583.7,356,342.6,237.6,849,199.2,182.4,195.2,112.4,164.8,"3,223.00"
28/04/2019 4:30,563.8,352.6,329.5,227.1,834.7,193.8,177.5,189.2,106.8,161.6,"3,136.60"
28/04/2019 4:00,569.3,332.4,322.3,224.2,829.7,191.7,176.9,189.2,104.4,161.5,"3,101.60"
28/04/2019 3:30,569.6,331.6,320.6,223.2,829.7,190.9,175.5,189.1,104,161.7,"3,095.80"
28/04/2019 3:00,572.8,321.6,325.3,224.1,828.9,192,175.7,190.2,104.8,163.2,"3,098.50"
28/04/2019 2:30,577.2,323.6,329.9,226.1,835.6,194,177.1,192.1,106.9,165.5,"3,127.90"
28/04/2019 2:00,584.8,325.3,341.1,229.4,839.3,197.3,178.5,194.7,110.2,169.4,"3,169.90"
28/04/2019 1:30,596.6,328.3,359.3,231.9,845,201.5,180.8,198.3,110.5,173.3,"3,225.50"
28/04/2019 1:00,611.1,332.4,382.6,237.2,853.2,206.2,183.6,202.7,112.2,179.6,"3,300.80"
28/04/2019 0:30,629.5,338.8,404.2,242.9,863.5,213.2,188.2,201,115,188.6,"3,384.90"
28/04/2019 0:00,651.1,347.4,415.5,249.7,877.8,222.6,195.6,202.5,123.1,199.4,"3,484.90"
29/04/2019 23:30,767.8,358.4,540.7,286.7,909.9,256.9,202.1,237,138.1,244.2,"3,941.70"
29/04/2019 23:00,809,369.6,551.3,302.9,929.3,275.1,202.4,247.4,145.4,266.1,"4,098.60"
29/04/2019 22:30,859.8,379.1,559.5,323.8,932.1,297.7,214.6,256.6,145.3,286.1,"4,254.40"
29/04/2019 22:00,917.1,398.3,582.5,352,957.8,326.7,230.5,270.6,158.1,315.3,"4,508.90"
29/04/2019 21:30,982.9,415.6,612.5,380.1,988.9,354.5,244.7,287.6,171.1,343.6,"4,781.60"
29/04/2019 21:00,"1,029.40",431.8,649.5,407.2,"1,008.50",378.7,258.6,294.6,180.3,365.4,"5,004.00"
29/04/2019 20:30,"1,083.20",440.6,674.9,444.1,"1,024.50",401.8,272.5,308.9,189.1,379.5,"5,219.10"
29/04/2019 20:00,"1,134.30",451.1,704.4,460.5,"1,040.20",422.3,284.2,323.4,195.9,394.2,"5,410.40"
29/04/2019 19:30,"1,149.40",471.8,733.3,420.2,"1,057.00",442.9,298.5,338.3,205,403.8,"5,520.10"
29/04/2019 19:00,"1,214.30",483.9,758.5,438.1,"1,074.80",465.1,310.8,350.1,212.3,412.8,"5,720.70"
29/04/2019 18:30,"1,255.00",497.2,787.3,458.7,"1,093.90",482.4,319.9,367,221.6,425.9,"5,908.80"
29/04/2019 18:00,"1,258.20",501.6,789.6,472.2,"1,097.90",485.2,323.9,376.6,223.6,427.8,"5,956.50"
29/04/2019 17:30,"1,201.50",494.6,791.3,460.6,"1,074.90",455.1,317.2,373,218.3,411.4,"5,797.90"
29/04/2019 17:00,"1,127.70",463.5,774.4,431.7,"1,045.00",412.7,281.6,345.7,204.1,373.9,"5,460.40"
29/04/2019 16:30,"1,099.90",446.5,745.1,429.5,"1,027.20",390.6,263.8,327.8,196.9,348.3,"5,275.50"
29/04/2019 16:00,"1,089.60",439.8,724.9,420.8,"1,016.00",376.9,256.6,312,193.7,336.7,"5,166.90"
29/04/2019 15:30,"1,080.90",437.2,707.6,410.3,"1,010.10",369.1,257.5,304.1,190.3,331.8,"5,098.80"
29/04/2019 15:00,"1,071.20",436.9,674.7,400.1,"1,001.80",359.9,254.8,297.7,184,328.3,"5,009.50"
29/04/2019 14:30,"1,083.90",433.9,655.2,396.7,"1,004.00",359.1,254.8,296.5,182.1,328.9,"4,995.00"
29/04/2019 14:00,"1,098.70",414.8,647.8,401.7,"1,008.50",362.9,251.9,295.1,186.7,333.6,"5,001.60"
29/04/2019 13:30,"1,114.20",439.3,636.5,407.3,"1,010.90",369.6,254.7,299.2,186.9,336.7,"5,055.40"
29/04/2019 13:00,"1,126.00",441.2,628.6,410.9,"1,016.10",375.4,257.9,313.1,191.9,343.5,"5,104.60"
29/04/2019 12:30,"1,126.40",437.4,609.2,419.1,"1,019.30",379.3,261.5,317.9,194.1,343.7,"5,107.80"
29/04/2019 12:00,"1,130.00",432.7,598.4,425,"1,028.40",383.4,263.6,320.3,193.2,351.6,"5,126.60"
29/04/2019 11:30,"1,143.40",424.9,602.9,427.4,"1,030.40",388,273.4,324.4,195.1,359,"5,168.90"
29/04/2019 11:00,"1,151.00",406.3,599.9,428.4,"1,031.70",384.7,274,327.1,194.8,361.3,"5,159.20"
29/04/2019 10:30,"1,135.60",407.8,597,429.9,"1,035.40",385.9,271.7,329,199.6,360.5,"5,152.50"
29/04/2019 10:00,"1,126.60",413.3,598,432.4,"1,041.10",380.3,274,330.8,200.2,362.7,"5,159.40"
29/04/2019 9:30,"1,117.20",432.6,600.7,430.1,"1,045.30",386.7,290,334.8,203.9,366.5,"5,207.60"
29/04/2019 9:00,"1,130.80",441.5,615.1,436.3,"1,015.30",393.5,300,336,207.9,370.9,"5,247.10"
29/04/2019 8:30,"1,137.70",456.2,633.2,441.8,"1,053.70",402.9,303.2,341.2,207.9,378.2,"5,356.10"
29/04/2019 8:00,"1,148.60",462.3,651.4,450.8,"1,060.80",412.4,306.8,347.6,212.9,386,"5,439.70"
29/04/2019 7:30,"1,123.40",464.9,649.9,452.5,"1,049.70",418,308.9,344.8,210.6,380.1,"5,402.90"
29/04/2019 7:00,"1,092.60",452,618.8,436.2,"1,016.60",399.2,295.2,333.3,197,353.9,"5,194.70"
29/04/2019 6:30,985.9,425,560.8,397.9,965.7,351.4,269.8,305.9,173.2,307.2,"4,742.80"
29/04/2019 6:00,866.4,387.2,496.9,345.4,920.3,299.9,241.3,273.9,151,261,"4,243.30"
29/04/2019 5:30,752.9,353.2,427.7,295.6,885,251.6,214.2,241.9,130.3,217.4,"3,769.90"
29/04/2019 5:00,688.1,335,390,265.7,861.2,221.6,197,221.4,117.5,195.3,"3,492.80"
29/04/2019 4:30,638.6,322.7,358.5,242.7,833.2,202.2,182.4,206.4,108.8,180.9,"3,276.50"
29/04/2019 4:00,626.1,317.7,346.6,234,823.4,197.1,178.1,200.5,104.2,175.1,"3,203.00"
29/04/2019 3:30,612,316.3,340.7,228.9,817.4,194.6,175.8,197.3,102.4,170.2,"3,155.50"
29/04/2019 3:00,607.3,325.4,345,228.2,818.5,194,174.4,198.3,103.5,169.3,"3,164.00"
29/04/2019 2:30,607.9,353.4,349.2,227.6,818.6,194.2,173.9,198,103.6,169.5,"3,195.80"
29/04/2019 2:00,615.6,352.9,360.6,229.1,822.4,196.3,175.1,199.5,105.1,171,"3,227.50"
29/04/2019 1:30,620.5,356,375.5,230,831,198.1,177.8,201.6,107.4,174.1,"3,272.00"
29/04/2019 1:00,625.7,358,396.1,232.6,839.3,201.9,178.9,203.7,109.5,179.2,"3,325.00"
29/04/2019 0:30,641.1,362.3,416.7,236.7,848.5,208.1,183.6,205.7,113.3,185,"3,400.80"
29/04/2019 0:00,662.6,364.7,423.8,243.3,859.8,215.9,187.6,211.3,116.8,194.4,"3,480.10"
30/04/2019 23:30,785,359,547.4,296.9,904.4,261.7,222.8,243.3,153.8,258.7,"4,033.00"
30/04/2019 23:00,839.2,375.5,555.2,314.6,918.2,280.5,233.3,256.3,163.2,285.1,"4,221.00"
30/04/2019 22:30,896,387.1,563.3,337.2,916.8,303.8,240.1,266.3,161.4,309.2,"4,381.10"
30/04/2019 22:00,959.9,408,588.1,366.3,913.9,333.7,254.7,283.4,173.9,343.7,"4,625.60"
30/04/2019 21:30,"1,042.70",426.8,613.4,398.5,972.4,365.5,268.9,304.9,186.6,380.3,"4,960.00"
30/04/2019 21:00,"1,086.20",441.7,642.1,429.1,991.5,388.3,286.9,323.5,198,406.8,"5,194.10"
30/04/2019 20:30,"1,133.40",450.7,660.8,464.4,"1,003.90",410.8,302.6,332.1,207.2,428,"5,393.90"
30/04/2019 20:00,"1,166.50",467.7,680,471.1,"1,018.70",428.7,313.8,339.9,214.6,447,"5,548.10"
30/04/2019 19:30,"1,180.80",494.4,698.5,437.7,"1,029.90",445.8,325.4,354.3,217.9,463.8,"5,648.40"
30/04/2019 19:00,"1,234.50",504.3,707.6,448.2,"1,043.20",464.2,334.2,364.7,227.4,476.7,"5,805.10"
30/04/2019 18:30,"1,262.90",511.1,722.4,461.9,"1,055.40",480.6,332.2,378,233.8,491.4,"5,929.70"
30/04/2019 18:00,"1,260.70",507.8,717.9,468,"1,060.80",477.8,336.9,383.5,235.3,491.9,"5,940.60"
30/04/2019 17:30,"1,196.30",484.8,681.2,449.4,"1,038.40",442.4,334.9,372.6,225.7,475.3,"5,701.10"
30/04/2019 17:00,"1,126.30",450.2,617,415,"1,006.10",400.6,317.2,345.9,207.5,438.7,"5,324.60"
30/04/2019 16:30,"1,094.80",429.7,579.8,415,987.9,379.3,299,328,195.9,410.5,"5,120.00"
30/04/2019 16:00,"1,075.20",422.4,561.2,401.9,975.7,366.2,290.9,317.5,193.3,392.5,"4,996.80"
30/04/2019 15:30,"1,065.10",415.1,555.2,394.5,966.8,358.7,287.2,310.2,190.5,380,"4,923.20"
30/04/2019 15:00,"1,052.90",413.2,548.2,383.8,959.6,352.3,285,301.7,187.4,366.3,"4,850.10"
30/04/2019 14:30,"1,056.50",409.7,546.7,380.7,956.6,350.8,284.2,298,187.7,366.4,"4,837.30"
30/04/2019 14:00,"1,066.30",409.2,553.6,382.4,920,351.3,285.1,296.7,188.5,369.4,"4,822.60"
30/04/2019 13:30,"1,076.20",413.3,557.9,380.5,961.1,353,284.9,291.4,191.6,373.2,"4,883.00"
30/04/2019 13:00,"1,085.60",413.2,567.5,385.6,966.1,357.9,288.6,293.3,192.4,378.2,"4,928.30"
30/04/2019 12:30,"1,093.70",412.5,567.5,390.9,970.4,362.7,293.2,301.8,194.4,374.4,"4,961.50"
30/04/2019 12:00,"1,090.40",418.4,570.7,395,982.3,367.7,298.4,306.3,198.6,375.7,"5,003.50"
30/04/2019 11:30,"1,101.50",426,587.6,401,990.1,369.3,299.2,308.1,198.8,378.7,"5,060.40"
30/04/2019 11:00,"1,102.50",432.3,602.5,405,998.5,373.6,300.2,310.9,200.6,379.2,"5,105.20"
30/04/2019 10:30,"1,096.90",427.9,620.2,409.3,"1,007.20",373.4,305.3,315.3,203.4,383.6,"5,142.40"
30/04/2019 10:00,"1,109.90",434.5,646.9,416.3,"1,025.90",379.4,306.5,318.1,208.1,389.6,"5,235.30"
30/04/2019 9:30,"1,128.70",444.2,680.2,427.4,"1,044.50",390.6,313.3,322.7,216.5,395.6,"5,363.60"
30/04/2019 9:00,"1,145.10",442.5,713.1,440.5,"1,060.20",404.4,313.1,331.2,222.5,401.9,"5,474.30"
30/04/2019 8:30,"1,155.30",455.2,753.1,454.4,"1,079.30",415.2,321.5,340.3,234.7,409.8,"5,618.80"
30/04/2019 8:00,"1,179.10",466.8,770,472.1,"1,089.20",431.8,327.5,352.5,237,420.6,"5,746.60"
30/04/2019 7:30,"1,162.70",474.3,776.8,479.5,"1,093.30",433.2,324.9,353.3,233.6,419.7,"5,751.30"
30/04/2019 7:00,"1,120.30",466.2,749,463.6,"1,056.60",414.4,302.5,343,223.7,393.9,"5,533.10"
30/04/2019 6:30,"1,017.30",436.1,680.3,425.6,999.1,366.6,274.2,319.7,197.3,344.3,"5,060.40"
30/04/2019 6:00,901.7,397,603.5,372.9,945.9,316.5,243.8,283.1,169.8,292.4,"4,526.60"
30/04/2019 5:30,785.8,369.5,520.7,321.9,910.2,267.4,212.3,248,145.7,245.4,"4,027.00"
30/04/2019 5:00,724.1,347.3,478,286.2,889,240.6,195.6,228.3,132.1,221.9,"3,743.30"
30/04/2019 4:30,682.6,333.5,445,261.2,865.5,223.4,183.5,213.5,121.7,205.3,"3,535.10"
30/04/2019 4:00,670.2,334.2,430.9,251.9,858.6,218.6,180.9,209.3,116.8,199.6,"3,471.00"
30/04/2019 3:30,655.1,323.3,422.4,249.5,847.8,216.1,177.8,207.6,112.9,196.6,"3,409.10"
30/04/2019 3:00,661,315.3,422.7,245.8,849.1,215.7,177.5,207.2,112.4,195.4,"3,402.10"
30/04/2019 2:30,663.1,328.9,426.6,244.4,849.5,216.8,177.5,210.6,111.3,196,"3,424.60"
30/04/2019 2:00,668.2,333.3,437.2,246.5,854.1,219.3,178.7,213.1,112.9,198.4,"3,461.70"
